app_id,size_bytes,price(in USD),rating_count_tot,user_rating,cont_rating,prime_genre
651,16949248,0.99,9341,4.5,3,Games
652,21079040,0,981,2.5,1,Education
653,27227934,0.99,735,4,1,Games
654,124150784,2.99,15116,4.5,1,Health & Fitness
655,233533440,0,39638,4.5,1,Productivity
656,20168704,0,7256,3,3,Entertainment
657,10058752,1.99,12590,4.5,1,Utilities
658,198701056,2.99,13258,4.5,3,Games
659,813500416,6.99,0,0,1,Reference
660,13778944,2.99,331,4.5,1,Reference
661,120382464,0,1777,3,1,Education
662,29369344,0.99,554,4.5,1,Photo & Video
663,75874304,0,7535,4,1,Sports
664,233934848,0,2622,3.5,1,Sports
665,136668160,0,2340,4,4,Entertainment
666,44099584,0,823,4.5,3,Entertainment
667,25606144,1.99,261,4,1,Sports
668,8161280,1.99,0,0,1,News
669,247508992,0.99,29739,4.5,2,Games
670,125665280,0,0,0,1,Navigation
671,22879232,4.99,1359,3,1,Weather
672,210538496,6.99,6001,4.5,1,Productivity
673,61166592,0,10,3,1,Food & Drink
674,87593984,0,4188,4.5,1,Education
675,156446720,0,89,4,1,Lifestyle
676,5800960,1.99,513,4,1,Photo & Video
677,10110976,0,1329,3,4,Finance
678,242618368,0,361,3.5,4,Shopping
679,79696896,0,3768,4,4,Entertainment
680,182624256,0,34584,4.5,3,Social Networking
681,154551296,0,745,3.5,1,Music
682,65281024,0,26786,3.5,1,Reference
683,48323584,3.99,1911,4,2,News
684,106427392,1.99,1393,4.5,1,Games
685,22515712,2.99,430,4.5,2,Games
686,18358272,1.99,193,4.5,1,Games
687,7100416,0.99,7,4.5,1,Utilities
688,107184128,0,84,4.5,1,Lifestyle
689,54815744,0,116,4,4,Lifestyle
690,65495040,2.99,4352,4.5,1,Photo & Video
691,150791168,0,126948,4.5,1,Utilities
692,142101504,0,6478,5,1,Photo & Video
693,78565376,0,31116,4,1,Entertainment
694,78774272,0,248,3,1,Utilities
695,425657344,4.99,3326,5,2,Health & Fitness
696,160313344,0,100,4.5,3,Shopping
697,100336640,0,102,4.5,1,Productivity
698,64342016,0.99,3662,4.5,1,Entertainment
699,30252032,0.99,219418,4.5,1,Games
700,10514432,3.99,2293,4.5,1,Weather
701,85283840,0,16979,4.5,3,Sports
702,101735424,0,110420,4.5,3,Music
703,52618240,1.99,4719,4,1,Lifestyle
704,79730688,0,157,5,4,Utilities
705,8029184,0.99,1537,4.5,1,Education
706,31544320,0,29,3.5,1,Food & Drink
707,112928768,0,2270,4.5,3,Utilities
708,65921024,0,1724546,4.5,2,Games
709,138319872,0,170843,4.5,1,Games
710,226899968,0,70122,4.5,1,Games
711,70041600,4.99,1887,3,1,Lifestyle
712,301896704,0,293857,4.5,1,Games
713,15154176,19.99,193,4.5,1,Sports
714,55030784,0,131695,4.5,1,Music
715,209462272,0,47506,3.5,1,Entertainment
716,6615040,2.99,2261,4.5,1,News
717,46864078,0.99,26,3,1,Games
718,73111552,0,56399,4,1,Entertainment
719,113787904,0,5987,2.5,3,Entertainment
720,124720128,0,414803,4.5,3,Games
721,236067840,0,135962,4,1,Productivity
722,4324352,1.99,0,0,1,Photo & Video
723,224955392,0,549,4.5,1,Lifestyle
724,43033600,9.99,10619,5,1,Games
725,113078272,0,13572,3,1,Sports
726,60426240,2.99,149,3.5,1,Reference
727,14495744,7.99,249,4.5,1,Productivity
728,86083584,0,152,2.5,3,Finance
729,30275615,2.99,1073,4,1,Games
730,140165120,0.99,9763,4.5,1,Games
731,81287168,0,60490,4,1,Lifestyle
732,139853824,1.99,2552,4.5,1,Games
733,290695168,14.99,1378,4.5,2,Games
734,185606144,0,38,3,4,Shopping
735,31635456,0,299,4.5,3,News
736,212580352,3.99,5362,4.5,3,Games
737,132968448,5.99,6109,4.5,1,Entertainment
738,133134336,0,4263,4.5,4,News
739,84909056,0.99,714,4,1,Photo & Video
740,194308096,4.99,3170,4,1,Games
741,82982912,0,936,4,4,Utilities
742,55071744,0,1341,4,2,Utilities
743,415420416,4.99,4934,4,1,Games
744,51366912,2.99,9649,4,1,Education
745,31230976,0,11,4,3,Shopping
746,164235264,2.99,2493,4,1,Games
747,742145024,4.99,1888,3.5,1,Games
748,149715968,4.99,923,4.5,2,Games
749,80944128,0,65,3.5,4,Shopping
750,74724352,0,115,2,1,Travel
751,125872128,0,10278,3.5,1,Travel
752,165367808,0,624,4,4,Social Networking
753,113510400,0,177501,4.5,1,Social Networking
754,36686604,0.99,500,4,2,Games
755,33714176,0,159735,4,1,Sports
756,74778624,0,1061624,4.5,3,Social Networking
757,66599936,0,98344,3.5,4,Entertainment
758,41109504,0,26278,3,4,Entertainment
759,14336000,0,35769,4.5,1,Utilities
760,519446528,9.99,540,4.5,3,Games
761,139457536,0,224,3.5,1,Music
762,60313600,0,11665,4,1,Entertainment
763,35695616,4.99,20951,4,4,Utilities
764,1824768,1.99,43,4.5,1,Productivity
765,54476800,16.99,125,4,1,Productivity
766,29496320,1.99,92,4.5,1,Book
767,283656192,16.99,857,4,2,Games
768,4511744,0.99,528,4,1,Photo & Video
769,27049083,2.99,626,4.5,1,Games
770,143117312,0,1026,4.5,4,Shopping
771,19738624,1.99,1403,4.5,4,Utilities
772,6228992,0.99,117,1,1,Social Networking
773,99463168,0.99,193,3.5,1,Games
774,123312128,7.99,896,4,1,Education
775,4427776,2.99,35,3,1,Navigation
776,115178496,0,183621,4.5,3,Games
777,192954368,4.99,616,4.5,1,Games
778,149436416,0,397,3,4,Social Networking
779,205664256,47.99,0,0,2,Reference
780,5999616,0,0,0,4,Sports
781,345904128,2.99,4866,4.5,1,Games
782,409732096,2.99,20355,4.5,1,Games
783,15350784,1.99,6,3.5,1,Reference
784,62913536,3.99,1855,4.5,1,Lifestyle
785,947195904,4.99,9741,4.5,3,Games
786,791146496,13.99,818,3.5,1,Music
787,30027776,0,458,3.5,1,Social Networking
788,36758528,0.99,6374,4.5,1,Photo & Video
789,114268160,0,7569,3.5,1,Finance
790,96872448,0,76392,4.5,1,Games
791,28983296,0.99,274,3.5,1,Games
792,610881536,0,35058,4.5,1,Games
793,17530880,0,78,4.5,3,Games
794,58143744,2.99,4748,5,1,Photo & Video
795,183046144,1.99,12162,4.5,1,Games
796,86968320,0,2333,4.5,1,Weather
797,114121728,0,150,4,4,Shopping
798,64152576,2.99,1006,4,1,Education
799,79013888,0,1839,4.5,3,Travel
800,65608704,0,2661,4,1,Utilities
801,57694208,0,8651,3.5,1,Education
802,47030272,4.99,460,4.5,1,Education
803,7558144,1.99,34,5,1,Productivity
804,31744669,0.99,32,3.5,1,Education
805,35261440,3.99,863,4.5,3,Travel
806,21462305,0.99,23,4,1,Education
807,25382912,1.99,2965,4.5,1,Photo & Video
808,92432384,0.99,3702,4.5,2,Photo & Video
809,299294720,2.99,5058,4.5,1,Games
810,43553792,4.99,0,0,3,Education
811,105743360,0,258624,5,1,Food & Drink
812,33743872,2.99,8632,4.5,2,Games
813,125991936,14.99,1478,3,1,Photo & Video
814,133053440,0,10647,4,3,Shopping
815,136421376,0,383,4.5,4,News
816,67734528,0,320,3.5,1,Entertainment
817,13512704,0,102,2,2,Photo & Video
818,26569728,0,8623,4.5,1,Business
819,16048128,0.99,14361,4.5,2,Games
820,99607552,0,1670,4.5,3,Entertainment
821,134786048,4.99,1153,4,1,Productivity
822,119247872,0,1103,3.5,1,Shopping
823,4849664,0.99,11,4.5,1,Business
824,141322240,0,8683,4,1,Photo & Video
825,1532640,0.99,44,4.5,4,Games
826,225615872,3.99,3523,4.5,1,Entertainment
827,60549120,0,527,4,1,Utilities
828,84338688,4.99,10368,5,1,Health & Fitness
829,235259904,0,187666,4.5,1,Games
830,153074688,0,503230,4.5,1,Games
831,517828608,4.99,4513,4,3,Games
832,99442688,4.99,125,3.5,1,Utilities
833,46147584,0,29,4.5,3,Food & Drink
834,91466752,0,668,4.5,4,Photo & Video
835,31885312,4.99,112,4.5,3,Entertainment
836,103390208,0,944,4,1,Utilities
837,102964224,0,34585,4.5,3,Photo & Video
838,49025024,0.99,406,4.5,1,Education
839,129096704,0,60163,4,1,Social Networking
840,86345728,4.99,415,4,1,Education
841,1978085376,6.99,23766,4.5,4,Games
842,69277696,2.99,1595,4,1,Education
843,135252992,0,55950,4,3,Entertainment
844,22264832,1.99,644,5,3,Reference
845,10928128,2.99,0,0,1,Education
846,161159168,0,16729,4.5,3,Photo & Video
847,72476672,0,32499,4.5,1,Productivity
848,79857664,0,141224,4.5,1,Games
849,224675840,2.99,10386,4.5,1,Health & Fitness
850,212208640,0,11437,3.5,1,Social Networking
851,145368064,0,30,5,1,Travel
852,48484352,0,4021,4.5,1,Utilities
853,8093696,1.99,43,3.5,1,Weather
854,125770752,9.99,1685,2.5,1,Book
855,53805056,0,8324,4,1,Business
856,13282304,0.99,796,5,1,Lifestyle
857,209452032,0.99,86127,4.5,2,Games
858,218936320,0,9109,3,3,Social Networking
859,55250944,0,20988,4,1,Entertainment
860,880640,3.99,0,0,1,Finance
861,85049344,0,1985,4.5,4,Social Networking
862,224617472,0,14844,4,4,Entertainment
863,130363392,0,65,3,1,Shopping
864,92713984,0,13106,4.5,2,Games
865,118128640,0,44,4,1,Finance
866,9162752,3.99,425,4.5,1,Productivity
867,1312071680,24.99,1298,4.5,3,Medical
868,214474752,0,403,3.5,4,Games
869,36301672,0.99,309,4,2,Games
870,507508522,13.99,5180,4.5,2,Games
871,48708608,0,0,0,1,Navigation
872,123644928,0.99,18259,4.5,3,Games
873,203038720,0,323905,2.5,3,Photo & Video
874,161202176,0,51,4.5,4,Travel
875,55156736,4.99,1294,4.5,1,Business
876,51680256,0,5,3,1,Entertainment
877,214679552,0.99,9302,4.5,2,Games
878,1344401408,0.99,153588,4.5,3,Games
879,24059904,0.99,3837,4.5,1,Productivity
880,34025472,1.99,10509,4.5,1,Games
881,14741504,2.99,4697,4.5,1,Photo & Video
882,84406272,0,27791,4.5,1,Utilities
883,156017664,0,1862,4,4,Social Networking
884,95468544,2.99,3820,4.5,1,Health & Fitness
885,109210624,0,123433,5,3,Photo & Video
886,90853376,1.99,131656,4.5,1,Games
887,140942336,0,5748,2.5,1,Travel
888,162652160,4.99,4922,4.5,1,Reference
889,124532736,0.99,63272,4.5,1,Games
890,32770048,0,130,2.5,3,Music
891,40980480,0,1933,4.5,3,Entertainment
892,4009984,0,6,3,1,Health & Fitness
893,179580928,0.99,3912,4.5,1,Games
894,235767808,1.99,1092,4,1,Games
895,13180928,2.99,2436,4.5,2,News
896,21263360,1.99,14,4,1,Entertainment
897,144661504,0,558,5,4,Shopping
898,213586944,0,1014,4,4,Navigation
899,25620480,0.99,4510,4.5,1,Photo & Video
900,1820196864,6.99,14724,4.5,4,Games
901,2706432,0,85,3.5,1,Travel
902,141333504,0,160,4.5,4,Health & Fitness
903,35683328,3.99,4676,4,4,Utilities
904,75027456,1.99,3196,5,1,Reference
905,22749184,0.99,1,1,1,Health & Fitness
906,22928546,1.99,0,0,1,Entertainment
907,148888576,0,154,4,4,Travel
908,118249472,0,5058,3.5,1,Social Networking
909,21647360,0,750,3.5,1,Food & Drink
910,25740288,1.99,7943,4.5,1,Utilities
911,27196416,0.99,98851,4.5,1,Games
912,1551412224,24.99,16,4,3,Games
913,197306368,0,16358,4,1,Games
914,275729408,0,351466,3,1,Social Networking
915,175780864,0.99,79683,4.5,3,Games
916,168557568,5.99,4656,4.5,1,Games
917,117258240,1.99,7289,4.5,1,Games
918,81083392,0,23,3.5,3,Entertainment
919,31578112,0,60,4,1,Games
920,37967872,0,24744,4.5,1,Business
921,968384512,0.99,24880,4.5,2,Games
922,111875072,0.99,3716,4,2,Games
923,20161086,0,338,3.5,1,Entertainment
924,63676416,0,28153,4,1,Games
925,21083136,0,609,2.5,1,Education
926,108813312,0,405647,4.5,2,Games
927,119500800,0,32558,5,1,Photo & Video
928,103469056,1.99,999,4.5,1,Reference
929,164236288,2.99,8580,4.5,1,Games
930,141503488,0,9725,5,1,Shopping
931,27500544,1.99,15809,5,1,Weather
932,102413312,0,11124,2.5,4,Social Networking
933,112337920,0,613,4,4,Entertainment
934,80345088,2.99,1138,4.5,1,Education
935,109425664,0,774,4.5,4,Entertainment
936,71766016,2.99,358,3.5,1,Games
937,106416128,0,68,4,4,Shopping
938,144414720,0,14104,4.5,1,Games
939,258739200,4.99,7919,4.5,3,Games
940,13062144,3.99,562,5,1,Music
941,196291794,3.99,242,4,3,Games
942,79983616,0,109549,4.5,3,Entertainment
943,138006528,0,6856,2,4,Entertainment
944,21745664,0,8025,4.5,1,Games
945,248307057,4.99,234,4.5,2,Games
946,385908736,3.99,879,4.5,1,Music
947,184315904,1.99,880,3.5,1,Games
948,140944384,0,2793,4.5,1,Productivity
949,166025216,0,1040,4.5,1,Navigation
950,30503936,0,33,3.5,4,Utilities
951,103233536,3.99,54,4,1,Education
952,7671808,1.99,2485,4.5,1,Photo & Video
953,337177600,4.99,2101,4.5,2,Games
954,132913152,0,90496,4,1,Health & Fitness
955,109416448,0,4050,2,3,Entertainment
956,17612800,2.99,5,4,4,Entertainment
957,23040000,0,685,4,1,Travel
958,403332096,4.99,0,0,1,Education
959,107525120,0,2150,4.5,1,Photo & Video
960,46950400,0,5,3,1,Navigation
961,86456320,0,49816,4.5,3,Lifestyle
962,170055680,0.99,4498,4,1,Games
963,61427712,2.99,199,3.5,1,Education
964,47699968,0,2417,3,3,News
965,28331008,0,2286,2.5,1,Education
966,77390848,0,1646,4.5,1,Photo & Video
967,160124928,0,15554,3.5,1,Sports
968,17243136,2.99,210,3,1,Health & Fitness
969,68499456,0,6534,4.5,2,Games
970,407632896,3.99,311,4.5,1,Food & Drink
971,56817664,0.99,54073,5,1,Games
972,695603200,0,446880,4.5,3,Games
973,127980544,0,383,4.5,4,Lifestyle
974,94260224,0,1854,3.5,1,Education
975,87581696,1.99,1915,4,1,Games
976,64024576,0,6408,4,1,Shopping
977,26399744,3.99,561,4,1,Music
978,6603776,2.99,123,4,1,Weather
979,21118976,5.99,875,4.5,1,Business
980,93220864,0.99,7973,4,4,News
981,57786368,4.99,3800,4.5,1,Health & Fitness
982,31039488,2.99,264,4.5,2,Games
983,29511680,4.99,135,4.5,2,Games
984,4348875,3.99,204,4,3,News
985,73138176,0,57348,4.5,1,Shopping
986,32996352,0.99,240,4.5,1,Finance
987,60647424,0,9819,4.5,1,Productivity
988,81007616,0,20069,4,1,Business
989,94053376,0.99,132,4,4,Travel
990,90374144,4.99,3099,4.5,1,Games
991,524803072,0,677247,4.5,1,Games
992,41246720,0.99,3883,4,1,Games
993,2598912,0.99,11,4,1,Education
994,162706432,0,5459,4,1,Education
995,91591680,0,221002,4,1,Games
996,104023040,0,17,4.5,1,Finance
997,375949016,4.99,168,4,2,Games
998,58299392,0,18035,4.5,1,Shopping
999,14578688,1.99,2504,4.5,1,Photo & Video
1000,880267264,6.99,116601,4.5,4,Games
1001,114197504,4.99,7100,4.5,1,Games
1002,91615232,0,12079,3.5,3,Social Networking
1003,80923648,0,30845,4.5,1,Music
1004,54852324,4.99,1777,4.5,1,Games
1005,81444864,4.99,2676,4.5,1,Sports
1006,98870272,0,7174,4,1,Shopping
1007,113278913,4.99,76,4,2,Games
1008,158416896,2.99,2254,4.5,1,Games
1009,52539392,0.99,826,5,3,Games
1010,66607104,0,11677,4,4,Utilities
1011,285982720,6.99,1690,4.5,1,Games
1012,110243840,0,281,3.5,1,Utilities
1013,15481361,0,11945,4.5,3,Games
1014,36523008,0.99,21,4.5,1,Health & Fitness
1015,509022208,2.99,1483,4,3,Games
1016,177553408,3.99,78,5,3,Book
1017,310633804,0.99,7693,4,1,Games
1018,100699136,0,2887,3.5,1,Education
1019,3530752,1.99,1,5,1,Finance
1020,134715392,0,1628,2,1,Sports
1021,1984958464,6.99,13503,4.5,4,Games
1022,8147968,0,128,3,1,Weather
1023,75580416,2.99,2334,4.5,1,Health & Fitness
1024,596499456,0,12122,4.5,1,Reference
1025,223332352,14.99,929,4,1,Music
1026,160900096,0,57,4,1,Travel
1027,143038464,0,19540,4.5,1,Lifestyle
1028,101117952,4.99,10754,4.5,3,Photo & Video
1029,120819712,0.99,7639,4,3,Games
1030,121874432,5.99,6420,4.5,1,Book
1031,4759552,2.99,0,0,1,Education
1032,61840384,2.99,3686,4,1,Education
1033,82529280,0,54496,4.5,1,Utilities
1034,109448192,0,213,4.5,4,Social Networking
1035,112567296,11.99,768,4.5,1,Education
1036,120922112,0,30434,4.5,1,Shopping
1037,207656960,0,12797,4,1,Productivity
1038,885760,0,581,3,1,Education
1039,20885504,0.99,49,4.5,1,Games
1040,124789760,3.99,233,4.5,1,Games
1041,123991040,0,2860,4,4,Social Networking
1042,148458496,4.99,2843,4.5,1,Reference
1043,39018496,0,636,2,1,Sports
1044,63201280,2.99,4095,4.5,3,Games
1045,34652160,0,20,4,3,Food & Drink
1046,141081600,1.99,250,4.5,1,Education
1047,58073088,4.99,1520,4.5,1,Health & Fitness
1048,17226765,0.99,1801,4,1,Entertainment
1049,50800640,0,0,0,1,Utilities
1050,92058431,9.99,0,0,3,Games
1051,185828352,3.99,41,3.5,1,Education
1052,49839104,0,106398,4.5,1,Games
1053,147787776,6.99,522012,4.5,2,Games
1054,15488000,0.99,67,4.5,1,Photo & Video
1055,99593216,0,183259,4.5,1,Games
1056,726392832,4.99,26547,4,4,Games
1057,55524352,5.99,378,4,1,Utilities
1058,46876672,3.99,242,4,1,Games
1059,63226880,1.99,8480,4,1,Games
1060,139967488,0,34,4,4,Lifestyle
1061,15440896,0,0,0,1,Productivity
1062,30700544,9.99,4962,4.5,1,Productivity
1063,118244352,1.99,204,4.5,1,Education
1064,1807310848,2.99,4746,4.5,3,Games
1065,8523776,0.99,160,2.5,1,Weather
1066,97248256,0,3383,3.5,1,Games
1067,138883072,0,19981,4.5,1,Education
1068,71846912,1.99,11190,4.5,1,Games
1069,95936512,4.99,0,0,1,Education
1070,120877056,0,84,4,4,Photo & Video
1071,40584192,0,8049,4,1,Education
1072,51828736,4.99,748,4.5,1,Navigation
1073,36961280,0,0,0,1,Weather
1074,108412928,1.99,219,4,1,Photo & Video
1075,46033920,0,16867,4.5,1,Entertainment
1076,42018816,2.99,39,4.5,1,Games
1077,79185920,2.99,3312,5,1,Weather
1078,185228498,2.99,1336,4,1,Games
1079,39937024,0,632,3.5,1,Entertainment
1080,12115968,1.99,108,4,1,Photo & Video
1081,161501184,1.99,236,4.5,1,Education
1082,96086016,2.99,1484,4.5,2,Photo & Video
1083,501567488,2.99,341,4,3,Games
1084,106071040,0,879,4,3,Book
1085,305618944,0.99,115,4,1,Games
1086,40871936,0,0,0,1,Music
1087,40546304,2.99,1294,4,1,Education
1088,74190848,0,141,3.5,1,Education
1089,38498304,0,4783,4.5,1,Utilities
1090,95601664,1.99,4802,5,1,Games
1091,45659136,3.99,2618,4.5,1,Health & Fitness
1092,93021184,1.99,26333,4.5,3,Entertainment
1093,45689856,0,101599,4,3,Games
1094,1560187904,1.99,7925,5,1,Games
1095,69448704,3.99,1112,4.5,1,Reference
1096,99829760,0,49192,4.5,1,Weather
1097,12306432,0.99,92,3.5,1,Entertainment
1098,14657536,0,1085,4,1,Entertainment
1099,101190656,0,8,4.5,1,Finance
1100,16766976,0,36879,4.5,1,Utilities
1101,149757952,1.99,302,4.5,4,Health & Fitness
1102,60937216,0,38075,4.5,1,Games
1103,153785344,0,0,0,4,Shopping
1104,226961408,1.99,12701,4.5,3,Games
1105,121319424,0,481564,5,1,Games
1106,57990144,1.99,1883,4.5,1,Utilities
1107,68090880,0,14986,4.5,1,Utilities
1108,268300288,2.99,8,3.5,1,Education
1109,42897408,0.99,30830,4.5,1,Games
1110,105972736,0,4052,2,3,Entertainment
1111,122721280,0,180,3,4,Book
1112,42697029,0.99,2547,4.5,2,Games
1113,52518912,0,2353,4,1,Entertainment
1114,101564416,0,72,4,3,Shopping
1115,84379648,2.99,360974,4.5,1,Games
1116,96230400,0,5665,3.5,1,Food & Drink
1117,78902272,0,20546,4.5,4,Lifestyle
1118,1629196288,4.99,1161,3.5,1,Reference
1119,142996480,0,101222,4.5,2,Entertainment
1120,85693440,0.99,14381,4.5,1,Games
1121,134016000,0,5767,4,1,Photo & Video
1122,56885248,3.99,658,4.5,1,Lifestyle
1123,58532864,1.99,397,4.5,2,Games
1124,104357888,0,10107,4.5,1,Games
1125,143462400,3.99,280,4,1,Games
1126,55641088,0,15801,4,1,Education
1127,5866903,2.99,0,0,1,Education
1128,118072320,4.99,1760,4.5,1,Photo & Video
1129,14016512,6.99,0,0,1,Sports
1130,241110016,0,6152,4,1,Games
1131,38004736,0,2238,2,1,Utilities
1132,66056192,0,12669,4,3,Games
1133,64250880,0,0,0,1,Travel
1134,30552064,0,97368,4.5,3,Entertainment
1135,186905600,4.99,357,4,1,Games
1136,329866240,7.99,0,0,1,Education
1137,425919488,59.99,294,4.5,1,Education
1138,21714944,2.99,2300,4.5,1,Productivity
1139,3195904,0,29,4.5,1,Games
1140,15948800,1.99,718,2.5,1,Utilities
1141,468103168,2.99,256,4,3,Games
1142,28900352,0,9,2.5,1,Photo & Video
1143,38476800,4.99,7521,4,1,Productivity
1144,121170944,0,12819,5,1,Health & Fitness
1145,144888832,0,13580,4.5,1,Music
1146,45957120,2.99,873,4,1,Games
1147,91044864,0,21830,3.5,1,Sports
1148,143887360,1.99,3875,4.5,1,Games
1149,73519104,2.99,114,4.5,1,Health & Fitness
1150,157572096,3.99,824,4.5,1,Games
1151,11090944,0.99,89,3,3,Games
1152,59154432,0,598,5,3,Utilities
1153,169675776,0,164377,4.5,3,Games
1154,4303262,0.99,118,1.5,1,Social Networking
1155,16588800,2.99,203,4.5,1,Education
1156,83694592,0,7,4,1,Health & Fitness
1157,8309760,1.99,1043,4.5,1,Weather
1158,104091648,0,138726,4.5,1,Games
1159,84990976,2.99,3048,4,1,Education
1160,89168896,14.99,1343,4.5,4,Education
1161,64777216,0.99,1411,4.5,1,Games
1162,29392896,0,27711,4,1,Entertainment
1163,184348672,0,5131,4,1,Games
1164,40747008,0.99,1227,4.5,1,Games
1165,882049024,6.99,718,4,2,Games
1166,22798336,1.99,743,4.5,1,Weather
1167,86079488,0,274501,4,3,Games
1168,58599424,0,20805,4.5,1,Games
1169,65954816,3.99,1226,4.5,1,Music
1170,58479616,2.99,3464,4.5,1,Games
1171,13518848,1.99,3775,5,1,Sports
1172,134242304,0.99,2007,4.5,2,Games
1173,210625536,0.99,12799,4.5,2,Games
1174,37910528,4.99,379,4,1,Business
1175,176737280,0,5090,4,1,Games
1176,83620864,4.99,1016,4.5,1,Utilities
1177,161200128,0,95892,4,1,Games
1178,461555595,2.99,1618,4.5,3,Games
1179,75341824,2.99,0,0,1,Education
1180,174097408,0,5356,3,1,Entertainment
1181,656429019,15.99,1992,4.5,2,Games
1182,258815519,2.99,646,4,1,Games
1183,37879808,0.99,541693,4.5,4,Games
1184,58882048,0,124618,4.5,1,Games
1185,72814592,2.99,238,4.5,1,Music
1186,489748292,4.99,5435,4,2,Games
1187,171300864,0,39502,4,1,Games
1188,75674624,24.99,1576,4,1,Music
1189,57106432,27.99,1,4,1,Food & Drink
1190,76895232,0,13257,4.5,1,Entertainment
1191,61618176,1.99,41,4,1,Business
1192,161255424,0.99,45121,5,1,Games
